is_incumbent,party,percent,votes,won,year,first_time_elected,count_victories,unemployement_rate,is_presidential_year,president_can_be_re_elected,president_overall_avg_job_approval,last_D_house_seats,last_R_house_seats,fundraising,district,president_party,last_house_majority,name,state
1.0,D,55.3,90504,1,1980,1974.0,3,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 9,R,D,Pete Stark ,California
0.0,R,28.0,43537,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 1,R,D,Joseph Douglas Harkin,Indiana
1.0,D,72.0,112016,1,1980,1976.0,2,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 1,R,D,"Adam Benjamin, Jr.",Indiana
1.0,R,71.8,138024,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 34,R,D,Dan Lungren ,California
0.0,R,45.3,89624,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 5,R,D,Dennis McQuaid,California
1.0,D,51.1,101105,1,1980,1974.0,3,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 5,R,D,John Burton ,California
0.0,R,52.1,157111,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 1,R,D,James V. Hansen,Utah
1.0,D,47.9,144459,0,1980,1972.0,4,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 1,R,D,K. Gunn McKay ,Utah
1.0,R,63.9,115241,1,1980,1974.0,3,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 22,R,D,Carlos Moorhead ,California
0.0,D,24.1,46351,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 34,R,D,Simone,California
0.0,R,41.1,67265,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 9,R,D,"William J. ""Bill"" Kennedy",California
1.0,R,60.7,133979,1,1980,1978.0,1,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 14,R,D,Norman D. Shumway ,California
0.0,R,35.5,79766,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 13,R,D,"W. E. ""Ted"" Gagne",California
0.0,R,40.67,101659,0,1980,1976.0,1,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 8,R,D,Newton Steers,Maryland
0.0,R,29.7,60935,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 4,R,D,Albert Dehr,California
1.0,D,58.9,132246,1,1980,1976.0,2,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 13,R,D,Norm Mineta ,California
0.0,D,24.4,40099,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 26,R,D,Joseph Louis Lisoni,California
0.0,R,38.0,61564,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 2,R,D,Joe Skeen ,New Mexico
1.0,R,70.9,116715,1,1980,1974.0,3,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 26,R,D,John H. Rousselot ,California
0.0,R,52.7,140402,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 6,R,D,Vin Weber (IR),Minnesota
0.0,D,36.2,79883,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 14,R,D,Ann Cerney,California
0.0,D,43.2,101101,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 41,R,D,Bob Wilson,California
1.0,D,59.33,148301,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 8,R,D,Michael D. Barnes ,Maryland
1.0,R,71.6,165371,1,1980,1980.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 37,R,D,Jerry Lewis ,California
0.0,R,39.2,76580,0,1980,0.0,0,7.5,1.0,1.0,0.528,277.0,158.0,567730.6652794854,District 8,R,D,Charles V. Hughes,California
0.0,R,31.4,52806,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 13,R,D,Tom Kelly,California
0.0,R,63.0,115365,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 12,R,D,Ed Zschau,California
0.0,R,44.1,95694,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Claude B. Hutchinson Jr.,California
1.0,D,65.9,110805,1,1982,1976.0,3,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 13,R,D,Norm Mineta ,California
1.0,R,49.7,69620,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Stanford Parris ,Virginia
0.0,R,31.0,42133,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 24,R,D,Jerry Zerg,California
1.0,D,62.7,77263,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 10,R,D,Don Edwards ,California
0.0,R,45.0,77409,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 3,R,D,Tom Wiena,Colorado
1.0,D,67.2,126952,1,1982,1976.0,3,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 7,R,D,George Miller ,California
1.0,R,71.5,144228,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 40,R,D,Robert Badham ,California
1.0,D,53.9,60905,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 30,R,D,Matthew G. Martinez ,California
1.0,R,54.0,80271,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 17,R,D,Charles (Chip) Pashayan ,California
0.0,D,46.0,68364,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 17,R,D,Gene Tackett,California
0.0,R,55.49,70188,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Barbara Vucanovich,Nevada
0.0,D,41.32,52265,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Mary Gojack,Nevada
0.0,R,59.1,105065,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 37,R,D,Al McCandless,California
0.0,R,37.0,67479,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 27,R,D,Bart W. Christensen,California
0.0,D,59.5,108347,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 27,R,D,Mel Levine,California
0.0,D,38.5,68510,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 37,R,D,"Curtis R. ""Sam"" Cross",California
0.0,D,48.6,68071,0,1982,1974.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Herbert Harris,Virginia
0.0,R,33.7,41506,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 10,R,D,Bob Herriott,California
0.0,R,76.86,108478,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 3,R,D,Howard C. Nielson,Utah
0.0,R,42.8,51026,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 34,R,D,Paul R. Jackson,California
1.0,D,53.0,92384,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 3,R,D,Raymond P. Kogovsek ,Colorado
0.0,D,57.2,68316,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 34,R,D,Esteban Torres,California
1.0,D,78.9,103469,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 28,R,D,Julian C. Dixon ,California
1.0,R,68.3,112786,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 35,R,D,Jerry Lewis ,California
1.0,D,55.9,121537,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Ron Dellums ,California
1.0,R,61.2,75617,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,Marjorie Holt ,Maryland
0.0,D,38.8,47947,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,Patricia O'Brien Aiken,Maryland
1.0,R,58.4,71021,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Joe Skeen ,New Mexico
1.0,R,57.9,116172,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Eugene A. Chappie ,California
0.0,D,40.5,81314,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,John Newmeyer,California
0.0,D,47.56,67534,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Jan A. Hartke,New Mexico
1.0,R,52.44,74459,1,1982,1970.0,6,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Manuel Lujan ,New Mexico
1.0,D,89.91,134779,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Cecil Heftel ,Hawaii
0.0,D,31.9,57769,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 20,R,D,Robert J. Bethea,California
1.0,R,68.1,123312,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 20,R,D,Bill Thomas ,California
0.0,R,49.18,105734,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 6,R,D,Arlen Erdahl (IR),Minnesota
1.0,D,71.34,121761,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Michael D. Barnes ,Maryland
0.0,R,28.66,48910,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 8,R,D,Elizabeth W. Spencer,Maryland
0.0,R,36.1,67047,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,Roger B. Canfield,California
1.0,D,63.9,118476,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,Vic Fazio ,California
0.0,D,59.5,92762,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 18,R,D,Richard H. Lehman,California
0.0,R,38.3,59664,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 18,R,D,Adrian C. Fondse,California
0.0,D,64.49,84669,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 3,R,D,Bill Richardson,New Mexico
0.0,R,18.7,24473,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 28,R,D,David Goerz,California
1.0,D,65.1,88516,1,1982,1976.0,3,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 24,R,D,Henry Waxman ,California
0.0,D,32.2,55514,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 33,R,D,Paul Servelle,California
1.0,R,46.0,87153,0,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,At-Large,R,D,Tom Evans ,Delaware
0.0,D,52.0,98533,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,At-Large,R,D,Thomas R. Carper,Delaware
1.0,R,69.76,105550,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,Hank Brown ,Colorado
0.0,D,30.24,45750,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 4,R,D,"Charles ""Bud"" Bishopp",Colorado
0.0,R,27.6,33043,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 31,R,D,Henry C. Minturn,California
1.0,D,72.4,86718,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 31,R,D,Mervyn M. Dymally ,California
0.0,D,31.7,52349,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 35,R,D,Robert E. Erwin,California
0.0,D,33.5,61372,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 12,R,D,Emmett Lynch,California
1.0,R,68.6,117771,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 45,R,D,Duncan Hunter ,California
0.0,D,29.2,50148,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 45,R,D,Richard Hill,California
0.0,D,36.0,56598,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 6,R,D,Steve Hogan,Colorado
0.0,R,62.0,98909,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 6,R,D,Jack Swigert,Colorado
0.0,D,37.2,66006,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,A. Stephen Dirks,Utah
1.0,R,62.8,111416,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,James V. Hansen ,Utah
1.0,D,85.4,142630,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 16,R,D,Leon Panetta ,California
0.0,R,14.6,24448,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 16,R,D,Gary Richard Arnold,California
1.0,R,65.2,112362,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 33,R,D,David Dreier ,California
0.0,R,46.1,52177,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 30,R,D,John H. Rousselot,California
0.0,R,30.2,56960,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 7,R,D,Paul E. Vallely,California
0.0,D,28.3,58690,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 42,R,D,James P. Spellman,California
0.0,R,31.15,56297,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 43,R,D,Johnnie R. Crean,California
1.0,D,63.7,86022,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 15,R,D,Tony Coelho ,California
0.0,D,49.8,107749,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Douglas H. Bosco,California
1.0,R,47.2,102043,0,1982,1964.0,5,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Donald H. Clausen ,California
0.0,R,34.0,45948,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 15,R,D,Ed Bates,California
0.0,D,46.16,78981,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Frances Farley,Utah
1.0,R,53.84,92109,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,David Daniel Marriott ,Utah
1.0,D,95.67,76544,1,1982,1966.0,8,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 15,R,D,Kika de la Garza ,Texas
1.0,R,72.2,129539,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 39,R,D,William E. Dannemeyer ,California
0.0,D,40.45,57392,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 5,R,D,Thomas Cronin,Colorado
0.0,R,39.7,76462,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 11,R,D,William Royer,California
1.0,D,57.1,109812,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 11,R,D,Tom Lantos ,California
1.0,R,59.55,84479,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 5,R,D,Ken Kramer ,Colorado
1.0,R,61.1,112486,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 19,R,D,Robert J. Lagomarsino ,California
0.0,D,35.8,66042,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 19,R,D,Frank Frost,California
0.0,D,32.09,57995,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 43,R,D,Roy Pat Archer,California
0.0,D,26.0,46681,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 39,R,D,Frank G. Verges,California
0.0,R,40.4,66072,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 26,R,D,Hal Phillips,California
1.0,D,60.7,104393,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 9,R,D,Pete Stark ,California
1.0,R,52.74,86506,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 10,R,D,Frank Wolf ,Virginia
1.0,D,84.5,71106,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 25,R,D,Edward R. Roybal ,California
0.0,R,35.39,46466,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 3,R,D,Marjorie Bell Chambers,New Mexico
0.0,R,42.46,45675,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Peggy Cavnar,Nevada
1.0,D,54.3,76546,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 36,R,D,"George Brown, Jr. ",California
0.0,R,45.7,64361,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 36,R,D,John Paul Stark,California
0.0,D,57.54,61901,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 1,R,D,Harry Reid,Nevada
1.0,R,63.4,134225,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 14,R,D,Norman D. Shumway ,California
0.0,R,39.3,67702,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 9,R,D,"William J. ""Bill"" Kennedy",California
0.0,D,28.8,58677,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 41,R,D,Tony Brandenburg,California
0.0,R,31.8,38447,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 44,R,D,Shirley M. Gissendanner,California
0.0,D,64.9,78474,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 44,R,D,Jim Bates,California
0.0,D,36.6,77400,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 14,R,D,Baron Reed,California
0.0,R,40.4,82031,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 23,R,D,David Armor,California
1.0,R,99.88,78108,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,G. William Whitehurst ,Virginia
0.0,R,44.6,82128,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 6,R,D,Dennis McQuaid,California
0.0,D,52.3,96379,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 6,R,D,Barbara Boxer,California
1.0,R,68.9,140130,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 41,R,D,Bill Lowery ,California
0.0,D,59.6,97383,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 26,R,D,Howard Berman,California
0.0,D,45.94,75361,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 10,R,D,Ira M. Lechner,Virginia
0.0,R,39.6,57863,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 32,R,D,Brian F. Lungren,California
0.0,R,35.3,72139,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 5,R,D,Milton Marks,California
1.0,D,50.5,103268,1,1982,1964.0,5,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 5,R,D,Phillip Burton ,California
1.0,D,52.4,73914,1,1982,1976.0,3,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 38,R,D,Jerry M. Patterson ,California
0.0,R,43.4,61279,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 38,R,D,"William F. ""Bill"" Dohr",California
1.0,R,69.0,142845,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 42,R,D,Dan Lungren ,California
0.0,D,41.6,50599,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Caleb Chandler,New Mexico
0.0,D,23.5,46521,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 22,R,D,Harvey L. Goldhammer,California
1.0,R,73.6,145831,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 22,R,D,Carlos Moorhead ,California
1.0,D,58.0,84663,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 32,R,D,Glenn M. Anderson ,California
1.0,R,71.8,138474,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 21,R,D,Bobbi Fiedler ,California
1.0,D,79.8,97028,1,1982,1974.0,4,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 29,R,D,Augustus F. Hawkins ,California
0.0,R,20.2,24568,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 29,R,D,Milton R. Mackaig,California
1.0,D,59.6,120788,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 23,R,D,Anthony C. Beilenson ,California
0.0,D,33.35,68086,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,James P. Dunleavy,Maine
0.0,D,26.1,52546,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 40,R,D,Paul Hasenman,California
1.0,D,89.23,132072,1,1982,1978.0,2,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Daniel Akaka ,Hawaii
0.0,R,36.76,66444,1,1982,1982.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 43,R,D,Ron Packard ,California
0.0,D,24.1,46412,0,1982,0.0,0,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 21,R,D,George Henry Margolis,California
1.0,R,66.65,136075,1,1982,1980.0,1,10.4,0.0,1.0,0.528,243.0,192.0,567730.6652794854,District 2,R,D,Olympia Snowe ,Maine
0.0,R,63.0,49816,1,1983,1983.0,0,8.8,0.0,1.0,0.4383202058920468,225.28947368421052,209.21052631578948,567730.6652794854,District 6,0,R,Daniel Schaefer,Colorado
0.0,D,35.0,27779,0,1983,0.0,0,8.8,0.0,1.0,0.4383202058920468,225.28947368421052,209.21052631578948,567730.6652794854,District 6,0,R,Steve Hogan,Colorado
0.0,D,24.95,46560,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 3,R,D,Bruce R. Baird,Utah
0.0,R,43.4,53900,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 30,R,D,Richard Gomez,California
1.0,D,82.73,114884,1,1984,1978.0,3,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 1,R,D,Cecil Heftel ,Hawaii
0.0,D,21.41,44588,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 5,R,D,William Geffen,Colorado
1.0,R,63.5,161068,1,1984,1982.0,1,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 41,R,D,Bill Lowery ,California
0.0,D,33.7,85475,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 41,R,D,Bob Simmons,California
0.0,D,25.67,40063,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 2,R,D,Peter R. York,New Mexico
0.0,R,29.7,71011,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 6,R,D,Douglas Binderup,California
1.0,D,67.9,162511,1,1984,1984.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 6,R,D,Barbara Boxer ,California
1.0,R,69.5,158679,1,1984,1982.0,1,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 2,R,D,Eugene A. Chappie ,California
1.0,R,74.33,116006,1,1984,1980.0,2,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 2,R,D,Joe Skeen ,New Mexico
0.0,D,30.9,70278,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 19,R,D,"James C. Carey, Jr.",California
0.0,D,42.0,90963,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 3,R,D,W. Mitchell,Colorado
0.0,D,34.0,86748,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 40,R,D,Carol Ann Bradford,California
0.0,R,36.7,77773,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 4,R,D,Roger B. Canfield,California
1.0,D,61.4,130109,1,1984,1980.0,2,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 4,R,D,Vic Fazio ,California
0.0,R,37.74,62351,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 3,R,D,Louis H. Gallegos,New Mexico
1.0,D,82.18,112377,1,1984,1978.0,3,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 2,R,D,Daniel Akaka ,Hawaii
0.0,R,14.63,20000,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 2,R,D,A.D. (Al) Shipley,Hawaii
0.0,R,33.0,70666,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 13,R,D,"John D. ""Jack"" Williams",California
1.0,D,56.12,73242,1,1984,1984.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 1,R,D,Harry Reid ,Nevada
0.0,R,42.44,55391,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 1,R,D,Peggy Cavnar,Nevada
0.0,D,24.6,60025,0,1984,0.0,0,7.4,1.0,0.0,0.528,269.0,166.0,567730.6652794854,District 42,R,D,Mary Lou Brophy,California
